,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
276,N/A,N/A,spg,N/A,N/A,N/A,N/A,N/A,422.75,30.52,11.15,12.74,35.57,50.37,5.38,38.34,16.67,55890000000.0,80190000000.0,16.59,2.13,15.50,20.89,15.50,3990000000.0,20.89,1840000000.0,5.92,66.50,6.90,856860000.0,2.77,22630000000.0,0.42,14.63,3020000000.0,0.46,0.72,98.60,3430000.0,2.56,1.28,3850000.0,N/A
277,N/A,N/A,spls,N/A,N/A,N/A,N/A,N/A,19.36,180.00,0.26,1.06,0.15,4.38,5.43,0.57,33.51,5680000000.0,5920000000.0,9.69,7.15,0.28,4.25,0.28,5800000000.0,4.25,32530000.0,0.05,8.80,6.20,782000000.0,1.22,1040000000.0,1.64,8.30,837940000.0,1.59,0.70,97.10,22770000.0,1.60,3.58,24410000.0,N/A
278,N/A,N/A,srcl,N/A,N/A,N/A,N/A,N/A,55.44,36.90,3.55,3.62,9.76,22.03,7.94,11.79,32.66,9780000000.0,10690000000.0,21.68,1.76,3.85,14.87,3.85,1090000000.0,14.87,269010000.0,3.12,36.90,7.60,669170000.0,7.87,1520000000.0,2.47,31.98,396820000.0,0.02,1.22,90.80,43.00,4.15,4.83,43.00,N/A
279,N/A,N/A,sre,N/A,N/A,N/A,N/A,N/A,119.33,17.70,2.24,1.98,12.43,17.70,2.86,11.24,41.49,22350000000.0,37070000000.0,16.80,1.97,3.61,12.22,3.61,3350000000.0,12.22,1280000000.0,5.09,28.70,11.90,704000000.0,2.83,14790000000.0,0.71,46.79,2590000000.0,0.71,5.33,75.30,3230000.0,2.56,1.38,3030000.0,N/A
280,N/A,N/A,stj,N/A,N/A,N/A,N/A,N/A,126.60,15.34,2.75,3.80,18.29,24.44,7.91,24.34,19.54,15260000000.0,17720000000.0,12.88,1.27,3.20,10.65,3.20,3970000000.0,10.65,1010000000.0,3.52,9.70,2.40,2550000000.0,9.01,5060000000.0,1.75,14.15,1250000000.0,1.11,2.44,86.30,5590000.0,3.43,2.33,5480000.0,N/A
281,N/A,N/A,stx,N/A,N/A,N/A,N/A,N/A,215.40,6.79,0.69,4.64,10.83,8.95,7.65,57.31,40.53,8740000000.0,11140000000.0,7.25,2.56,0.87,5.61,0.87,3810000000.0,5.61,1400000000.0,4.31,91.10,22.70,1920000000.0,6.42,4139999999.9999995,1.80,6.43,2870000000.0,1.12,11.39,88.70,28200000.0,7.11,10.76,29120000.0,N/A
282,N/A,N/A,swk,N/A,N/A,N/A,N/A,N/A,76.02,18.97,1.27,2.54,6.76,12.90,5.59,13.38,75.15,14020000000.0,18370000000.0,14.52,1.47,1.62,9.79,1.62,4100000000.0,9.79,855900000.0,4.94,3.40,1.70,307900000.0,2.06,4350000000.0,1.25,37.66,1120000000.0,0.75,0.59,88.40,2880000.0,2.17,1.89,5620000.0,N/A
283,N/A,N/A,syk,N/A,N/A,N/A,N/A,N/A,41.14,29.65,3.49,4.05,11.95,22.94,8.45,13.76,26.08,34220000000.0,34500000000.0,16.28,1.95,3.50,13.05,3.50,6380000000.0,13.05,1180000000.0,3.07,428.10,1.30,3370000000.0,8.99,3490000000.0,2.26,22.59,907000000.0,1.00,8.29,76.00,43.00,3.07,1.33,4490000.0,N/A
284,N/A,N/A,symc,N/A,N/A,N/A,N/A,N/A,29.53,19.38,2.09,2.20,10.91,21.45,6.51,11.38,8.99,12710000000.0,11240000000.0,16.95,2.67,1.83,6.48,1.83,5360000000.0,6.48,671000000.0,0.97,36.10,7.40,3360000000.0,4.97,1740000000.0,1.25,8.66,1280000000.0,1.15,0.23,93.60,14910000.0,2.18,2.49,15530000.0,N/A
285,N/A,N/A,syy,N/A,N/A,N/A,N/A,N/A,57.73,36.32,0.46,4.49,1.34,3.67,8.29,12.19,82.13,22390000000.0,25260000000.0,18.80,2.54,0.52,10.77,0.52,8550000000.0,10.77,652380000.0,1.09,12.30,0.90,388260000.0,0.69,3090000000.0,1.77,8.90,1230000000.0,0.43,7.16,76.70,32509999.999999996,8.24,5.87,34310000.0,N/A
286,N/A,N/A,t,N/A,N/A,N/A,N/A,N/A,105.98,35.65,1.53,1.74,3.68,11.03,2.79,5.06,25.84,2.0855e+11,3.3584e+11,12.11,2.18,2.41,9.90,2.41,71840000000.0,9.90,5120000000.0,0.95,4.30,18.60,6600000000.0,1.07,130130000000.0,0.73,19.80,32440000000.0,0.46,0.05,63.20,108260000.0,4.41,2.09,99600000.0,N/A
287,N/A,N/A,te,N/A,N/A,N/A,N/A,N/A,155.33,47.31,2.31,2.49,4.84,19.84,3.92,8.43,11.88,6330000000.0,10300000000.0,22.62,3.61,3.73,11.49,3.73,1020000000.0,11.49,216900000.0,0.57,379.30,1.00,55400000.0,0.24,3980000000.0,0.64,10.89,638000000.0,0.39,1.20,60.00,3100000.0,1.69,1.34,4330000.0,N/A
288,N/A,N/A,tel,N/A,N/A,N/A,N/A,N/A,40.72,9.57,1.75,2.28,19.78,16.30,6.12,13.31,30.21,21070000000.0,21970000000.0,12.65,0.93,1.80,8.42,1.80,4090000000.0,8.42,1240000000.0,5.89,56.90,2.90,3330000000.0,8.62,3900000000.0,2.21,24.33,1910000000.0,0.88,0.22,93.60,2640000.0,1.01,0.65,2730000.0,N/A
289,N/A,N/A,tif,N/A,N/A,N/A,N/A,N/A,37.58,16.13,1.97,2.89,11.90,19.48,10.01,17.19,32.36,7920000000.0,8590000000.0,14.96,1.89,2.06,8.48,2.06,2540000000.0,8.48,496880000.0,3.83,137.60,2.20,725100000.0,5.66,1080000000.0,5.06,22.25,864820000.0,1.87,13.20,80.90,9800000.0,6.60,8.72,10070000.0,N/A
290,N/A,N/A,tjx,N/A,N/A,N/A,N/A,N/A,37.33,20.54,1.51,10.49,7.46,12.11,19.43,51.80,44.64,45160000000.0,45120000000.0,18.68,1.92,1.49,10.56,1.49,8300000000.0,10.56,2260000000.0,3.28,1.30,5.30,2120000000.0,3.17,1620000000.0,1.55,6.50,2840000000.0,0.75,0.54,91.20,8010000.0,2.60,1.18,7870000.0,N/A
291,N/A,N/A,tmk,N/A,N/A,N/A,N/A,N/A,31.79,12.26,1.62,1.53,13.42,21.15,2.66,12.28,31.88,6370000000.0,7760000000.0,11.64,2.04,1.93,9.02,1.93,1750000000.0,9.02,540890000.0,4.21,9.80,2.50,123150000.0,1.00,1360000000.0,0.40,34.62,950200000.0,0.97,1.99,78.40,43.00,5.65,3.03,3800000.0,N/A
292,N/A,N/A,tmo,N/A,N/A,N/A,N/A,N/A,63.89,27.10,3.20,2.58,11.75,14.18,3.55,9.57,42.13,53100000000.0,66660000000.0,16.23,1.88,3.97,16.42,3.97,7490000000.0,16.42,1980000000.0,4.91,1.00,1.20,503400000.0,1.26,13320000000.0,1.05,52.24,2540000000.0,1.00,0.18,89.60,5090000.0,3.21,1.28,3980000.0,N/A
293,N/A,N/A,trip,N/A,N/A,N/A,N/A,N/A,21.72,43.56,6.98,7.74,15.70,21.89,9.69,19.15,10.25,9990000000.0,9870000000.0,30.24,2.21,6.71,26.96,6.71,1210000000.0,26.96,231000000.0,1.59,37.00,17.20,686000000.0,4.76,288000000.0,2.65,9.20,368000000.0,2.95,19.44,91.80,16100000.000000002,13.48,16.20,15690000.0,N/A
294,N/A,N/A,trv,N/A,N/A,N/A,N/A,N/A,28.06,9.28,1.20,1.34,13.42,19.92,3.24,14.63,84.79,31530000000.0,33550000000.0,10.59,3.01,1.25,5.42,1.25,13290000000.0,5.42,3580000000.0,11.17,1.00,1.30,5470000000.0,17.99,6740000000.0,0.40,79.00,3200000000.0,1.27,0.45,84.30,7300000.0,3.89,2.30,8050000.000000001,N/A
295,N/A,N/A,tsn,N/A,N/A,N/A,N/A,N/A,69.29,16.94,0.48,2.05,2.95,5.79,6.38,13.15,102.16,19770000000.0,25940000000.0,12.65,1.19,0.63,8.37,0.63,3920000000.0,8.37,1220000000.0,2.95,88.30,4.00,690000000.0,1.72,6720000000.0,1.52,24.18,2570000000.0,0.46,1.72,92.00,24560000.0,4.81,8.46,27880000.0,N/A
296,N/A,N/A,tso,N/A,N/A,N/A,N/A,N/A,48.31,6.75,0.36,2.04,5.38,10.08,12.40,25.74,243.34,10500000000.0,13810000000.0,8.82,0.60,0.46,3.86,0.46,4940000000.0,3.86,1660000000.0,12.91,91.70,30.90,959000000.0,7.83,3800000000.0,1.63,43.84,2160000000.0,1.63,6.17,86.40,7420000.0,3.88,5.94,6690000.0,N/A
297,N/A,N/A,tss,N/A,N/A,N/A,N/A,N/A,74.56,23.01,3.08,4.42,13.38,19.40,8.60,20.41,14.76,8250000000.0,9270000000.0,16.99,1.47,3.44,14.18,3.44,777980000.0,14.18,361140000.0,1.95,43.90,14.80,447850000.0,2.43,1420000000.0,2.76,10.20,630640000.0,0.98,2.38,74.50,4590000.0,2.57,2.93,3610000.0,N/A
298,N/A,N/A,twc,N/A,N/A,N/A,N/A,N/A,259.82,26.95,2.15,5.75,8.17,19.35,5.82,22.96,83.03,51040000000.0,72550000000.0,23.41,6.42,3.10,9.27,3.10,15990000000.0,9.27,1890000000.0,6.69,12.40,3.60,485000000.0,1.71,22730000000.0,0.50,30.88,6520000000.0,0.84,5.12,88.30,7220000.0,5.11,2.57,7350000.0,N/A
299,N/A,N/A,twx,N/A,N/A,N/A,N/A,N/A,96.83,15.68,1.95,2.37,12.93,25.69,7.29,14.96,34.65,55080000000.0,76950000000.0,13.05,0.97,2.69,9.60,2.69,11480000000.0,9.60,3650000000.0,4.39,7.00,5.10,1770000000.0,2.22,22930000000.0,1.45,29.45,4000000000.0,1.36,0.11,83.70,14540000.0,2.40,1.77,16399999.999999998,N/A
300,N/A,N/A,txn,N/A,N/A,N/A,N/A,N/A,41.44,17.59,3.74,4.93,22.75,32.22,15.30,29.11,12.58,49720000000.0,50310000000.0,16.50,1.77,3.85,9.42,3.85,7430000000.0,9.42,2930000000.0,2.79,3.40,2.10,2740000000.0,2.70,4130000000.0,2.92,9.78,4110000000.0,1.34,0.22,87.20,23620000.0,4.42,2.71,23400000.0,N/A
301,N/A,N/A,txt,N/A,N/A,N/A,N/A,N/A,80.32,14.89,0.74,2.15,5.02,8.20,4.70,14.80,49.03,9950000000.0,13350000000.0,12.63,1.03,0.98,8.44,0.98,2460000000.0,8.44,686000000.0,2.44,10.70,7.30,497000000.0,1.82,3770000000.0,1.91,17.15,1060000000.0,1.45,0.10,80.80,5070000.0,3.71,2.08,4280000.0,N/A
302,N/A,N/A,ua,N/A,N/A,N/A,N/A,N/A,59.15,68.85,3.93,9.43,5.82,10.40,9.56,15.39,17.16,14530000000.0,15230000000.0,49.51,2.78,4.13,32.04,4.13,1510000000.0,32.04,214680000.0,0.98,12.80,28.40,159400000.0,0.74,908070000.0,2.09,7.11,21920000.0,0.16,0.36,77.40,43.00,8.61,13.99,25060000.0,N/A
303,N/A,N/A,unh,N/A,N/A,N/A,N/A,N/A,91.61,18.21,0.73,3.24,4.16,7.70,7.30,17.84,154.03,1.0941e+11,1.2916e+11,13.10,1.14,0.88,10.34,0.88,37220000000.0,10.34,6100000000.0,6.30,0.30,26.60,9920000000.0,10.41,31780000000.0,0.68,34.75,8660000000.0,0.57,1.62,89.60,10040000.0,2.86,1.07,10260000.0,N/A
304,N/A,N/A,unm,N/A,N/A,N/A,N/A,N/A,31.89,18.63,0.64,0.80,3.48,5.69,0.61,4.15,42.64,6670000000.0,8890000000.0,7.17,1.02,0.84,12.68,0.84,2790000000.0,12.68,370100000.0,1.47,7.00,1.70,707400000.0,2.91,2740000000.0,5.15,35.25,1280000000.0,1.48,0.47,93.60,3370000.0,2.34,1.35,3000000.0,N/A
305,N/A,N/A,unp,N/A,N/A,N/A,N/A,N/A,64.66,12.70,2.78,3.08,22.35,37.38,10.00,24.13,26.01,62870000000.0,75530000000.0,12.60,1.90,3.32,7.20,3.32,17890000000.0,7.20,5090000000.0,5.80,5.10,10.00,1080000000.0,1.26,13320000000.0,1.12,24.07,7650000000.0,0.82,0.16,81.00,11090000.0,1.67,1.26,9000000.0,N/A
306,N/A,N/A,ups,N/A,N/A,N/A,N/A,N/A,751.49,20.34,1.38,41.77,6.81,10.90,10.59,104.48,64.44,78980000000.0,89400000000.0,15.40,1.73,1.54,10.66,1.54,43470000000.0,10.66,3970000000.0,4.36,3.50,0.40,5690000000.0,6.39,14640000000.0,1.14,2.16,7950000000.0,1.02,0.06,69.10,7960000.0,2.30,1.13,11030000.0,N/A
307,N/A,N/A,urbn,N/A,N/A,N/A,N/A,N/A,9.82,11.74,0.71,2.16,6.74,10.49,11.68,18.19,26.77,2460000000.0,2330000000.0,10.85,0.94,0.68,4.71,0.68,1170000000.0,4.71,231910000.0,1.78,10.30,1.30,219140000.0,1.87,115000000.0,2.24,9.64,420490000.0,0.45,26.45,80.30,10690000.0,3.37,11.03,10310000.0,N/A
308,N/A,N/A,utx,N/A,N/A,N/A,N/A,N/A,70.43,13.11,1.18,2.48,9.07,15.03,6.54,17.92,72.26,75250000000.0,92800000000.0,12.97,1.29,1.45,8.02,1.45,17650000000.0,8.02,5680000000.0,6.47,26.50,5.60,5480000000.0,6.18,22670000000.0,1.37,34.41,6060000000.0,1.16,0.13,83.20,44120000.0,7.64,5.50,50220000.0,N/A
309,N/A,N/A,var,N/A,N/A,N/A,N/A,N/A,28.73,18.40,2.37,4.35,13.28,18.25,10.16,24.65,31.09,7220000000.0,7010000000.0,15.33,2.70,2.26,11.05,2.26,1280000000.0,11.05,411480000.0,4.09,6.80,0.70,845470000.0,8.73,495950000.0,1.83,17.45,469560000.0,0.60,0.24,98.80,7780000.0,11.53,8.06,7260000.0,N/A
310,N/A,N/A,vfc,N/A,N/A,N/A,N/A,N/A,50.55,22.88,1.84,4.29,8.30,14.68,10.72,18.56,29.39,23450000000.0,25160000000.0,15.67,1.58,2.01,11.90,2.01,5990000000.0,11.90,1040000000.0,2.40,2.30,2.60,566600000.0,1.33,2710000000.0,1.77,12.58,999820000.0,0.96,0.64,85.40,9990000.0,3.97,2.36,9740000.0,N/A
311,N/A,N/A,vlo,N/A,N/A,N/A,N/A,N/A,33.75,6.89,0.33,1.51,5.00,7.77,9.98,22.95,191.29,31530000000.0,34120000000.0,8.46,0.84,0.35,3.68,0.35,12700000000.0,3.68,4840000000.0,9.51,30.00,34.40,5300000000.0,11.01,7380000000.0,2.03,44.14,6120000000.0,1.32,0.44,84.20,16270000.0,2.82,3.17,15210000.0,N/A
312,N/A,N/A,vmc,N/A,N/A,N/A,N/A,N/A,45.37,64.45,3.31,2.52,5.13,14.26,3.61,4.15,24.99,10880000000.0,12810000000.0,24.43,4.72,3.86,17.17,3.86,587580000.0,17.17,177700000.0,1.27,85.00,18.90,168680000.0,1.27,1980000000.0,2.78,32.73,391950000.0,0.87,0.30,90.20,2540000.0,2.47,2.29,1810000.0,N/A
313,N/A,N/A,vno,N/A,N/A,N/A,N/A,N/A,117.83,17.41,6.17,3.18,37.46,31.54,2.68,8.33,14.80,16670000000.0,27310000000.0,16.85,3.46,9.81,20.27,9.81,1570000000.0,20.27,515580000.0,5.08,44.70,12.70,788140000.0,4.18,10080000000.0,3.85,28.67,750270000.0,0.69,9.12,88.90,3180000.0,4.28,2.32,3000000.0,N/A
314,N/A,N/A,vtr,N/A,N/A,N/A,N/A,N/A,114.19,42.85,5.34,1.93,11.54,28.66,2.89,4.99,10.82,17620000000.0,29730000000.0,12.57,3.12,8.57,15.80,8.57,1860000000.0,15.80,463790000.0,1.23,79.10,17.30,65230000.0,0.20,11270000000.0,0.82,28.86,1360000000.0,0.14,0.48,96.30,10650000.0,4.02,3.66,10400000.0,N/A
315,N/A,N/A,vz,N/A,N/A,N/A,N/A,N/A,772.47,17.83,1.40,13.90,7.86,16.22,5.65,65.91,31.79,1.8074e+11,2.9047e+11,11.16,1.49,2.23,7.80,2.23,77150000000.0,7.80,10260000000.0,2.49,9.30,5.00,4430000000.0,1.09,112330000000.0,0.63,3.23,35900000000.0,0.67,0.01,64.50,50880000.0,3.74,1.25,44470000.0,N/A
316,N/A,N/A,wat,N/A,N/A,N/A,N/A,N/A,82.81,22.29,5.04,5.22,23.01,28.16,9.12,24.63,24.58,10210000000.0,9600000000.0,19.53,2.33,4.71,14.43,4.71,1160000000.0,14.43,469290000.0,5.61,2.50,1.50,2310000000.0,28.30,1630000000.0,5.77,24.11,568360000.0,0.49,4.35,94.80,3830000.0,8.62,5.61,3620000.0,N/A
317,N/A,N/A,wdc,N/A,N/A,N/A,N/A,N/A,27.16,8.14,0.77,1.15,9.47,11.80,6.68,14.48,60.49,10610000000.0,7870000000.0,6.31,3.12,0.56,2.90,0.56,4220000000.0,2.90,1320000000.0,5.63,33.10,14.80,5430000000.0,23.43,2540000000.0,2.68,40.42,1960000000.0,0.99,2.40,77.10,11740000.0,3.88,5.10,12870000.0,N/A
318,N/A,N/A,wec,N/A,N/A,N/A,N/A,N/A,114.73,22.77,3.23,1.98,10.95,22.35,3.41,8.84,21.34,16710000000.0,27080000000.0,18.13,3.08,5.11,16.09,5.11,1630000000.0,16.09,580600000.0,2.33,44.50,64.40,22200000.0,0.07,9990000000.0,0.82,27.34,1240000000.0,0.23,0.14,62.90,8610000.0,4.48,3.82,7580000.0,N/A
319,N/A,N/A,wfm,N/A,N/A,N/A,N/A,N/A,1.72,19.81,0.65,2.72,3.48,6.23,10.43,14.14,42.93,10010000000.0,9710000000.0,18.10,2.56,0.63,6.95,0.63,5420000000.0,6.95,536000000.0,1.48,55.50,5.60,392000000.0,1.15,65000000.0,1.23,10.80,1130000000.0,0.84,0.81,80.80,34160000.0,4.94,9.60,34860000.0,N/A
320,N/A,N/A,whr,N/A,N/A,N/A,N/A,N/A,83.12,15.27,0.47,2.04,3.21,6.52,4.92,13.35,270.91,10210000000.0,14060000000.0,9.10,0.63,0.66,6.86,0.66,3400000000.0,6.86,684000000.0,8.56,2.20,9.40,698000000.0,8.93,4810000000.0,0.96,62.35,1450000000.0,1.81,0.75,92.90,3610000.0,4.08,4.71,3110000.0,N/A
321,N/A,N/A,wm,N/A,N/A,N/A,N/A,N/A,172.15,22.25,1.79,4.49,8.14,14.52,5.60,19.73,28.88,23180000000.0,35820000000.0,18.81,2.62,2.72,10.44,2.72,4990000000.0,10.44,1070000000.0,2.33,24.10,6.70,113000000.0,0.25,9050000000.0,0.98,11.73,2490000000.0,0.85,2.80,78.40,8800000.0,4.16,1.93,7120000.0,N/A
322,N/A,N/A,wmt,N/A,N/A,N/A,N/A,N/A,64.29,13.03,0.41,2.52,3.12,5.25,7.69,18.62,150.20,1.948e+11,2.4644e+11,14.59,15.31,0.51,7.10,0.51,1.2056e+11,7.10,15090000000.0,4.67,11.00,1.30,6990000000.0,2.18,53120000000.0,0.92,24.79,28100000000.0,0.38,51.35,30.60,27840000.0,2.65,1.76,28360000.0,N/A
323,N/A,N/A,wu,N/A,N/A,N/A,N/A,N/A,258.60,10.18,1.51,6.18,15.36,20.57,7.21,67.04,10.66,8340000000.0,10260000000.0,9.59,1.40,1.86,7.30,1.86,2310000000.0,7.30,847000000.0,1.62,0.80,2.90,1530000000.0,3.04,3480000000.0,0.42,2.66,1070000000.0,1.16,0.11,111.30,72550000.0,18.60,16.07,71920000.0,N/A
324,N/A,N/A,wy,N/A,N/A,N/A,N/A,N/A,110.74,22.61,1.82,2.68,8.59,14.49,4.92,11.42,13.73,12560000000.0,17360000000.0,17.08,5.01,2.43,11.44,2.43,1640000000.0,11.44,569000000.0,1.09,83.60,5.00,1050000000.0,2.05,5400000000.0,2.79,9.52,1030000000.0,1.11,1.41,83.80,19760000.0,5.41,3.82,20170000.0,N/A
325,N/A,N/A,wyn,N/A,N/A,N/A,N/A,N/A,508.64,14.21,1.38,7.39,10.12,18.59,6.58,45.35,45.55,7550000000.0,12430000000.0,11.58,0.99,2.28,9.99,2.28,2780000000.0,9.99,552000000.0,4.57,7.80,3.30,259000000.0,2.23,5180000000.0,0.97,8.76,902000000.0,1.36,1.15,95.10,11530000.0,11.10,9.60,11160000.0,N/A
326,N/A,N/A,xel,N/A,N/A,N/A,N/A,N/A,125.30,19.11,1.67,1.79,8.59,17.25,3.32,9.39,22.29,18580000000.0,31680000000.0,16.50,3.77,2.80,10.01,2.80,3730000000.0,10.01,971800000.0,1.92,15.70,1.10,412710000.0,0.81,13210000000.0,1.08,20.79,3130000000.0,0.30,0.15,71.80,8970000.0,2.32,1.77,9720000.0,N/A
327,N/A,N/A,xl,N/A,N/A,N/A,N/A,N/A,19.62,8.79,1.25,0.89,13.31,16.70,1.65,9.73,30.43,10390000000.0,8390000000.0,10.41,12.29,1.00,5.72,1.00,2360000000.0,5.72,1120000000.0,3.97,62.30,66.20,4870000000.0,16.36,2730000000.0,1.47,39.88,744660000.0,0.90,0.33,96.00,5590000.0,2.69,2.20,4820000.0,N/A
328,N/A,N/A,xlnx,N/A,N/A,N/A,N/A,N/A,60.58,20.13,4.92,4.22,25.84,31.50,8.89,21.74,8.58,11070000000.0,9280000000.0,19.23,2.04,4.15,11.95,4.15,1670000000.0,11.95,578100000.0,2.14,25.80,12.70,3300000000.0,12.83,1580000000.0,4.19,10.13,773660000.0,1.31,0.32,94.40,5090000.0,2.38,1.97,5380000.0,N/A
329,N/A,N/A,xom,N/A,N/A,N/A,N/A,N/A,19.40,15.46,1.21,1.86,7.56,7.47,3.55,11.26,62.64,3.0464e+11,3.4806e+11,23.76,2.09,1.32,9.29,1.32,1.2727e+11,9.29,19940000000.0,4.73,47.50,38.00,4300000000.0,1.03,34310000000.000004,0.86,41.01,33380000000.0,1.02,0.13,50.10,50450000.0,3.02,1.21,54570000.0,N/A
330,N/A,N/A,xray,N/A,N/A,N/A,N/A,N/A,50.70,29.16,2.90,3.46,10.19,16.27,5.96,11.60,19.40,7930000000.0,8800000000.0,20.14,2.57,3.23,15.53,3.23,1600000000.0,15.53,277350000.0,1.94,12.20,8.40,236600000.0,1.69,1160000000.0,1.29,16.31,563700000.0,1.43,0.35,92.60,7640000.0,8.58,6.95,7610000.0,N/A
331,N/A,N/A,yhoo,N/A,N/A,N/A,N/A,N/A,4.31,115.12,5.68,0.99,4.90,0.55,0.04,0.77,5.26,27180000000.0,22510000000.0,50.49,1.42,4.55,47.19,4.55,3320000000.0,47.19,242250000.0,0.25,98.90,6.80,5880000000.0,6.23,1220000000.0,5.63,29.94,2380000000.0,2.05,7.87,70.60,56690000.0,3.42,6.56,57000000.0,N/A
332,N/A,N/A,yum,N/A,N/A,N/A,N/A,N/A,169.94,32.48,2.26,16.24,7.09,15.57,14.64,40.20,30.03,29320000000.0,32010000000.0,18.99,2.04,2.43,11.47,2.43,3600000000.0,11.47,932000000.0,2.09,4.20,2.20,861000000.0,2.00,3220000000.0,0.73,4.23,2250000000.0,0.78,0.27,79.50,10040000.0,2.65,2.32,7410000.0,N/A
